VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,1/1/2019 0:22,1/1/2019 0:25,1,0.34,1,N,151,238,2,3.5,0.5,0.5,0,0,0.3,4.8,
2,1/1/2019 0:28,1/1/2019 0:40,1,1.97,1,N,238,236,2,10,0.5,0.5,0,0,0.3,11.3,
2,1/1/2019 0:49,1/1/2019 0:56,1,1.62,1,N,239,142,2,7,0.5,0.5,0,0,0.3,8.3,
2,1/1/2019 0:24,1/1/2019 0:37,1,2.57,1,N,164,45,2,11,0.5,0.5,0,0,0.3,12.3,
2,1/1/2019 0:45,1/1/2019 0:52,1,1.26,1,N,148,79,1,7,0.5,0.5,2.08,0,0.3,10.38,
2,1/1/2019 0:53,1/1/2019 0:58,1,1,1,N,79,107,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
1,1/1/2019 0:06,1/1/2019 0:17,1,2.5,1,N,231,33,2,11.5,0.5,0.5,0,0,0.3,12.8,
1,1/1/2019 0:36,1/1/2019 0:46,1,3.6,1,N,88,79,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,1/1/2019 0:48,1/1/2019 0:54,2,0.6,1,N,79,79,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,1/1/2019 0:55,1/1/2019 1:25,1,5.5,1,N,79,75,1,22.5,0.5,0.5,5.95,0,0.3,29.75,
2,1/1/2019 0:02,1/1/2019 0:10,1,1.39,1,N,144,107,1,8,0.5,0.5,2.33,0,0.3,11.63,
2,1/1/2019 0:55,1/1/2019 1:03,1,0.94,1,N,164,162,2,7,0.5,0.5,0,0,0.3,8.3,
2,1/1/2019 0:29,1/1/2019 0:46,1,6.48,1,N,236,243,2,21,0.5,0.5,0,0,0.3,22.3,
2,1/1/2019 0:14,1/1/2019 0:48,1,11.82,1,N,164,60,2,37,0.5,0.5,0,0,0.3,38.3,
2,1/1/2019 0:39,1/1/2019 0:59,4,2.31,1,N,246,48,1,13.5,0.5,0.5,2.96,0,0.3,17.76,
1,1/1/2019 0:29,1/1/2019 0:35,1,0.8,1,N,170,161,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,1/1/2019 0:47,1/1/2019 0:47,1,0,1,N,163,163,4,2.5,0.5,0.5,0,0,0.3,3.8,
1,1/1/2019 0:51,1/1/2019 0:55,1,1,1,N,162,233,1,5,0.5,0.5,1.25,0,0.3,7.55,
1,1/1/2019 0:32,1/1/2019 0:37,1,0.6,1,N,161,162,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:42,1/1/2019 0:47,3,0.6,1,N,162,141,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:48,1/1/2019 0:58,2,1.7,1,N,141,142,1,9,0.5,0.5,2.05,0,0.3,12.35,
1,1/1/2019 0:14,1/1/2019 0:29,1,2.2,1,N,90,229,1,11,0.5,0.5,2,0,0.3,14.3,
1,1/1/2019 0:44,1/1/2019 1:08,1,2.7,1,N,234,48,1,16,0.5,0.5,0,0,0.3,17.3,
2,1/1/2019 0:57,1/1/2019 1:50,5,7.98,1,N,260,76,2,39.5,0.5,0.5,0,0,0.3,40.8,
2,1/1/2019 0:21,1/1/2019 0:40,2,3.02,1,N,50,107,1,13.5,0.5,0.5,1.48,0,0.3,16.28,
2,1/1/2019 0:52,1/1/2019 0:58,1,0.68,1,N,90,186,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:23,1/1/2019 0:31,2,1.92,1,N,236,229,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,1/1/2019 0:32,1/1/2019 0:36,2,0.99,1,N,229,141,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:37,1/1/2019 0:49,2,3.6,1,N,141,224,1,13,0.5,0.5,2,0,0.3,16.3,
2,1/1/2019 0:53,1/1/2019 1:01,2,0.92,1,N,107,79,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:22,1/1/2019 0:22,1,0.97,5,N,265,265,1,120,0,0.5,30.2,0,0.3,151,
2,1/1/2019 0:19,1/1/2019 0:21,1,0.43,1,N,263,262,1,3.5,0.5,0.5,1.44,0,0.3,6.24,
2,1/1/2019 0:24,1/1/2019 0:29,1,0.85,1,N,140,236,1,5.5,0.5,0.5,3,0,0.3,9.8,
2,1/1/2019 0:32,1/1/2019 1:07,1,15.74,1,N,236,165,2,44,0.5,0.5,0,0,0.3,45.3,
1,1/1/2019 0:03,1/1/2019 0:19,2,1.6,1,N,48,234,2,11,0.5,0.5,0,0,0.3,12.3,
1,1/1/2019 0:37,1/1/2019 0:58,2,5.2,1,N,164,88,1,19.5,0.5,0.5,4.15,0,0.3,24.95,
2,1/1/2019 0:32,1/1/2019 0:46,5,2.12,1,N,107,125,1,10.5,0.5,0.5,3.54,0,0.3,15.34,
2,1/1/2019 0:48,1/1/2019 1:30,4,9.37,1,N,125,42,2,35,0.5,0.5,0,0,0.3,36.3,
2,1/1/2019 0:28,1/1/2019 0:33,4,1.31,1,N,75,74,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:35,1/1/2019 0:55,1,1.75,1,N,264,164,1,13.5,0.5,0.5,10,0,0.3,24.8,
2,1/1/2019 0:10,1/1/2019 0:40,3,1.9,1,N,170,90,2,18.5,0.5,0.5,0,0,0.3,19.8,
2,1/1/2019 0:58,1/1/2019 1:21,3,2.16,1,N,246,163,2,15,0.5,0.5,0,0,0.3,16.3,
1,1/1/2019 0:45,1/1/2019 0:54,1,1.7,1,N,43,163,2,8.5,0.5,0.5,0,0,0.3,9.8,
1,1/1/2019 0:56,1/1/2019 1:02,1,0.5,1,N,163,161,1,5.5,0.5,0.5,0.7,0,0.3,7.5,
2,1/1/2019 0:10,1/1/2019 0:15,1,0.74,1,N,43,161,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:32,1/1/2019 0:52,1,4.11,1,N,161,79,1,17,0.5,0.5,3.66,0,0.3,21.96,
2,1/1/2019 0:54,1/1/2019 1:30,1,7,1,N,79,236,1,27.5,0.5,0.5,5.76,0,0.3,34.56,
1,1/1/2019 0:11,1/1/2019 0:23,1,2.7,1,N,144,13,1,11,0.5,0.5,1,0,0.3,13.3,
1,1/1/2019 0:30,1/1/2019 0:38,3,1,1,N,13,13,1,7,0.5,0.5,0.7,0,0.3,9,
1,1/1/2019 0:47,1/1/2019 0:57,4,2,1,N,125,90,2,9,0.5,0.5,0,0,0.3,10.3,
2,1/1/2019 0:29,1/1/2019 0:39,1,2.39,1,N,107,141,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,1/1/2019 0:42,1/1/2019 0:47,1,0.93,1,N,141,236,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:48,1/1/2019 0:57,1,1.67,1,N,236,239,1,8,0.5,0.5,1.86,0,0.3,11.16,
1,1/1/2019 0:55,1/1/2019 1:05,0,1.7,1,N,232,231,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
1,1/1/2019 0:13,1/1/2019 0:16,1,0.9,1,N,50,142,1,4.5,0.5,0.5,0.58,0,0.3,6.38,
1,1/1/2019 0:23,1/1/2019 0:46,2,12.3,1,N,142,265,1,34.5,0.5,0.5,9.6,2.64,0.3,48.04,
2,1/1/2019 0:15,1/1/2019 0:20,1,0.94,1,N,264,264,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:21,1/1/2019 0:26,1,0.36,1,N,264,264,1,5,0.5,0.5,1.26,0,0.3,7.56,
2,1/1/2019 0:28,1/1/2019 0:33,1,0.66,1,N,264,264,1,5,0.5,0.5,1.89,0,0.3,8.19,
2,1/1/2019 0:34,1/1/2019 0:44,1,1.27,1,N,264,264,1,8,0.5,0.5,2.32,0,0.3,11.62,
2,1/1/2019 0:47,1/1/2019 0:58,1,1.23,1,N,264,264,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:18,1/1/2019 0:35,1,3.06,1,N,263,48,1,13,0.5,0.5,2.86,0,0.3,17.16,
2,1/1/2019 0:31,1/1/2019 1:09,5,3.58,1,N,162,50,1,23.5,0.5,0.5,4.96,0,0.3,29.76,
1,1/1/2019 0:13,1/1/2019 0:41,2,1.2,1,N,163,164,2,16.5,0.5,0.5,0,0,0.3,17.8,
1,1/1/2019 0:55,1/1/2019 1:27,3,10.4,1,N,170,198,1,33,0.5,0.5,2,5.76,0.3,42.06,
2,1/1/2019 0:19,1/1/2019 1:10,1,8.9,1,N,211,116,1,38,0.5,0.5,7.86,0,0.3,47.16,
2,1/1/2019 0:38,1/1/2019 0:46,1,0.89,1,N,107,170,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
1,1/1/2019 0:13,1/1/2019 0:15,1,0.1,1,N,148,148,2,3.5,0.5,0.5,0,0,0.3,4.8,
1,1/1/2019 0:18,1/1/2019 0:30,1,2.6,1,N,148,233,1,11,0.5,0.5,2.45,0,0.3,14.75,
1,1/1/2019 0:44,1/1/2019 0:52,1,1.5,1,N,114,137,1,7.5,0.5,0.5,0.44,0,0.3,9.24,
1,1/1/2019 0:57,1/1/2019 1:23,1,1.6,1,N,137,162,2,16.5,0.5,0.5,0,0,0.3,17.8,
1,1/1/2019 0:08,1/1/2019 0:32,1,2.4,1,N,249,170,1,15.5,0.5,0.5,1,0,0.3,17.8,
1,1/1/2019 0:43,1/1/2019 1:01,1,2.2,1,N,233,68,1,12.5,0.5,0.5,1,0,0.3,14.8,
2,1/1/2019 0:16,1/1/2019 0:25,1,2.19,1,N,107,79,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,1/1/2019 0:29,1/1/2019 0:37,1,1.22,1,N,79,137,1,7.5,0.5,0.5,2.2,0,0.3,11,
2,1/1/2019 0:38,1/1/2019 1:02,1,4.44,1,N,137,238,1,18.5,0.5,0.5,3.96,0,0.3,23.76,
2,1/1/2019 0:22,1/1/2019 0:24,2,0.48,1,N,233,170,2,4,0.5,0.5,0,0,0.3,5.3,
2,1/1/2019 0:20,1/1/2019 0:43,2,4.21,1,N,48,146,2,18,0.5,0.5,0,0,0.3,19.3,
2,1/1/2019 0:47,1/1/2019 0:57,3,0.98,1,N,229,43,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
1,1/1/2019 0:20,1/1/2019 0:41,1,4.1,1,N,239,107,1,16.5,0.5,0.5,1.2,0,0.3,19,
1,1/1/2019 0:16,1/1/2019 0:49,1,7.9,1,N,68,97,3,29.5,0.5,0.5,0,0,0.3,30.8,
1,1/1/2019 0:27,1/1/2019 0:37,4,1.5,1,N,234,79,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
1,1/1/2019 0:40,1/1/2019 0:59,4,2.7,1,N,79,161,1,13.5,0.5,0.5,1.48,0,0.3,16.28,
1,1/1/2019 0:23,1/1/2019 0:30,1,0.8,1,N,90,234,1,6,0.5,0.5,1.45,0,0.3,8.75,
1,1/1/2019 0:33,1/1/2019 0:46,3,1.6,1,N,113,4,1,9.5,0.5,0.5,1.62,0,0.3,12.42,
1,1/1/2019 0:49,1/1/2019 1:03,2,2,1,N,79,170,1,10.5,0.5,0.5,2.35,0,0.3,14.15,
2,1/1/2019 0:33,1/1/2019 0:45,1,1.45,99,N,164,230,2,9,0.5,0.5,0,0,0.3,10.3,
2,1/1/2019 0:46,1/1/2019 1:25,1,14.94,1,N,230,265,2,46,0.5,0.5,0,0,0.3,47.3,
1,1/1/2019 0:13,1/1/2019 0:21,2,1.9,1,N,233,79,2,8,0.5,0.5,0,0,0.3,9.3,
1,1/1/2019 0:23,1/1/2019 0:26,2,0.8,1,N,79,148,1,5,0.5,0.5,0.06,0,0.3,6.36,
1,1/1/2019 0:29,1/1/2019 1:06,1,13.5,1,N,148,80,4,40.5,0.5,0.5,0,0,0.3,41.8,
1,1/1/2019 0:21,1/1/2019 0:24,2,0.4,1,N,75,75,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,1/1/2019 0:29,1/1/2019 0:35,1,1,1,N,74,41,2,6,0.5,0.5,0,0,0.3,7.3,
1,1/1/2019 0:45,1/1/2019 0:56,1,2,1,N,41,42,1,9.5,0.5,0.5,1.2,0,0.3,12,
1,1/1/2019 0:58,1/1/2019 1:07,2,1.3,1,N,42,166,1,7.5,0.5,0.5,0,0,0.3,8.8,
1,1/1/2019 0:21,1/1/2019 0:29,2,1.4,1,N,148,87,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
1,1/1/2019 0:35,1/1/2019 0:53,3,3.8,1,N,87,68,1,15.5,0.5,0.5,1,0,0.3,17.8,
1,1/1/2019 0:54,1/1/2019 1:18,2,2.5,1,N,68,148,1,16,0.5,0.5,3,0,0.3,20.3,
2,1/1/2019 0:29,1/1/2019 0:47,1,2.58,1,N,231,4,2,13,0.5,0.5,0,0,0.3,14.3,
2,1/1/2019 0:51,1/1/2019 0:55,1,0.92,1,N,79,107,1,5,0.5,0.5,1.7,0,0.3,8,
2,1/1/2019 0:58,1/1/2019 1:05,1,1.06,1,N,107,4,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,1/1/2019 0:13,1/1/2019 0:29,1,1.1,1,N,186,234,1,11,0.5,0.5,2.45,0,0.3,14.75,
1,1/1/2019 0:42,1/1/2019 1:12,1,6.2,1,N,170,82,1,24,0.5,0.5,6.3,0,0.3,31.6,
2,1/1/2019 0:13,1/1/2019 0:26,5,2.99,1,N,144,68,1,11.5,0.5,0.5,3.84,0,0.3,16.64,
2,1/1/2019 0:43,1/1/2019 0:59,5,1.78,1,N,68,50,1,11.5,0.5,0.5,1,0,0.3,13.8,
2,1/1/2019 0:07,1/1/2019 0:16,1,2.97,1,N,87,4,1,11,0.5,0.5,3.08,0,0.3,15.38,
2,1/1/2019 0:22,1/1/2019 0:27,1,1.08,1,N,4,107,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:33,1/1/2019 0:44,2,1.3,1,N,107,170,2,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:14,1/1/2019 0:40,1,4,1,N,234,142,1,18.5,0.5,0.5,1.98,0,0.3,21.78,
2,1/1/2019 0:44,1/1/2019 0:49,1,1.35,1,N,142,238,1,6,0.5,0.5,0.88,0,0.3,8.18,
2,1/1/2019 0:55,1/1/2019 1:03,1,1.37,1,N,142,239,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,1/1/2019 0:19,1/1/2019 0:54,2,3.14,1,N,249,237,1,21.5,0.5,0.5,3.42,0,0.3,26.22,
2,1/1/2019 0:08,1/1/2019 0:13,1,1.38,1,N,90,113,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:24,1/1/2019 0:33,1,1.19,1,N,114,79,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,1/1/2019 0:35,1/1/2019 1:02,1,2.2,1,N,79,79,1,16.5,0.5,0.5,3.56,0,0.3,21.36,
1,1/1/2019 0:27,1/1/2019 0:35,2,1.8,1,N,141,137,1,8,0.5,0.5,1.85,0,0.3,11.15,
1,1/1/2019 0:42,1/1/2019 0:49,2,1.1,1,N,107,233,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
1,1/1/2019 0:51,1/1/2019 1:02,3,2.3,1,N,233,236,1,10,0.5,0.5,2.25,0,0.3,13.55,
1,1/1/2019 0:26,1/1/2019 0:39,1,2,1,N,170,236,1,11,0.5,0.5,2.45,0,0.3,14.75,
1,1/1/2019 0:46,1/1/2019 0:51,1,1.6,1,N,237,236,1,7,0.5,0.5,1.65,0,0.3,9.95,
1,1/1/2019 0:55,1/1/2019 1:00,1,0.9,1,N,236,263,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:28,1/1/2019 0:31,1,0.35,1,N,164,137,2,4,0.5,0.5,0,0,0.3,5.3,
2,1/1/2019 0:33,1/1/2019 0:49,1,2.34,1,N,170,68,1,11.5,0.5,0.5,1.5,0,0.3,14.3,
2,1/1/2019 0:50,1/1/2019 1:09,1,2.95,1,N,68,233,1,14,0.5,0.5,3.06,0,0.3,18.36,
2,1/1/2019 0:23,1/1/2019 0:32,2,1.03,1,N,161,229,2,7,0.5,0.5,0,0,0.3,8.3,
2,1/1/2019 0:35,1/1/2019 0:38,2,0.69,1,N,162,162,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
2,1/1/2019 0:57,1/1/2019 1:54,3,20.27,1,N,161,201,2,61,0.5,0.5,0,7.92,0.3,70.22,
1,1/1/2019 0:55,1/1/2019 1:02,1,0.5,1,N,164,186,1,6,0,0.5,0.5,0,0.3,7.3,
1,1/1/2019 0:22,1/1/2019 0:46,2,7,1,N,79,41,1,23.5,0.5,0.5,6.2,0,0.3,31,
1,1/1/2019 0:51,1/1/2019 1:13,1,5.7,1,N,75,4,1,21,0.5,0.5,2.5,0,0.3,24.8,
2,1/1/2019 0:26,1/1/2019 1:00,1,5.78,1,N,249,75,2,25.5,0.5,0.5,0,0,0.3,26.8,
1,1/1/2019 0:32,1/1/2019 0:41,1,1.5,1,N,79,137,1,8,0.5,0.5,1,0,0.3,10.3,
1,1/1/2019 0:43,1/1/2019 1:01,2,3.6,1,N,107,65,1,15.5,0.5,0.5,10,0,0.3,26.8,
1,1/1/2019 0:13,1/1/2019 0:17,3,0.6,1,N,137,233,1,5,0.5,0.5,1.25,0,0.3,7.55,
1,1/1/2019 0:23,1/1/2019 1:01,3,3.6,1,N,233,50,1,23,0.5,0.5,3.7,0,0.3,28,
2,1/1/2019 0:11,1/1/2019 0:19,1,1.66,1,N,137,144,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,1/1/2019 0:42,1/1/2019 0:53,1,1.33,1,N,249,107,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:06,1/1/2019 0:13,1,1.24,1,N,239,48,1,7.5,0.5,0.5,2.2,0,0.3,11,
2,1/1/2019 0:19,1/1/2019 0:25,1,0.81,1,N,142,239,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:26,1/1/2019 0:29,1,0.69,1,N,239,238,1,4.5,0.5,0.5,1,0,0.3,6.8,
2,1/1/2019 0:30,1/1/2019 0:38,1,1.21,1,N,238,166,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,1/1/2019 0:39,1/1/2019 0:41,1,0.56,1,N,166,151,1,4,0.5,0.5,1,0,0.3,6.3,
2,1/1/2019 0:44,1/1/2019 0:49,1,0.8,1,N,238,151,1,6,0.5,0.5,5,0,0.3,12.3,
2,1/1/2019 0:51,1/1/2019 1:34,1,9.5,1,N,238,33,1,35.5,0.5,0.5,7.36,0,0.3,44.16,
2,1/1/2019 0:22,1/1/2019 0:28,3,1.1,1,N,113,249,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:31,1/1/2019 0:51,3,2.31,1,N,249,170,1,14,0.5,0.5,4.59,0,0.3,19.89,
2,1/1/2019 0:57,1/1/2019 1:07,3,1.26,1,N,170,107,1,8,0.5,0.5,1.86,0,0.3,11.16,
1,1/1/2019 0:41,1/1/2019 1:12,3,6.8,1,N,97,145,1,26,0.5,0.5,6.8,0,0.3,34.1,
2,1/1/2019 0:04,1/1/2019 0:10,1,0.66,1,N,68,249,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:21,1/1/2019 0:42,1,0.29,1,N,90,90,1,12.5,0.5,0.5,0,5.76,0.3,19.56,
2,1/1/2019 0:57,1/1/2019 1:04,1,0.86,1,N,90,114,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:36,1/1/2019 0:52,1,3.98,1,N,163,41,2,14.5,0.5,0.5,0,0,0.3,15.8,
1,1/1/2019 0:23,1/1/2019 0:49,2,2.9,1,N,50,229,2,17.5,0.5,0.5,0,0,0.3,18.8,
1,1/1/2019 0:53,1/1/2019 0:55,1,0.8,1,N,140,140,2,4,0.5,0.5,0,0,0.3,5.3,
1,1/1/2019 0:17,1/1/2019 0:28,1,1,1,N,48,186,4,8.5,0.5,0.5,0,0,0.3,9.8,
1,1/1/2019 0:40,1/1/2019 1:01,1,2.7,1,N,234,141,1,14,0.5,0.5,3.05,0,0.3,18.35,
1,1/1/2019 0:36,1/1/2019 0:53,4,3,1,N,161,75,1,13.5,0.5,0.5,2.22,0,0.3,17.02,
2,1/1/2019 0:15,1/1/2019 0:40,6,2.47,1,N,249,170,1,16,0.5,0.5,3.46,0,0.3,20.76,
2,1/1/2019 0:53,1/1/2019 1:14,6,1.47,1,N,170,186,2,13,0.5,0.5,0,0,0.3,14.3,
2,1/1/2019 0:29,1/1/2019 0:40,6,3.53,1,N,74,42,2,12,0.5,0.5,0,0,0.3,13.3,
2,1/1/2019 0:54,1/1/2019 1:03,6,2.49,1,N,141,239,1,9,0.5,0.5,3,0,0.3,13.3,
2,1/1/2019 0:11,1/1/2019 0:28,1,1.4,1,N,161,107,1,11,0.5,0.5,2.46,0,0.3,14.76,
2,1/1/2019 0:29,1/1/2019 0:40,1,1.83,1,N,107,144,1,9.5,0.5,0.5,0,0,0.3,10.8,
2,1/1/2019 0:43,1/1/2019 0:51,1,1.51,1,N,144,107,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:54,1/1/2019 1:03,1,1.55,1,N,79,170,2,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:27,1/1/2019 1:17,1,27.7,1,N,50,38,1,74.5,0.5,0.5,0,5.76,0.3,81.56,
1,1/1/2019 0:17,1/1/2019 0:21,2,0.6,1,N,263,236,1,4.5,0.5,0.5,1.15,0,0.3,6.95,
1,1/1/2019 0:41,1/1/2019 1:07,3,2.5,1,N,237,234,1,16.5,0.5,0.5,3.55,0,0.3,21.35,
2,1/1/2019 0:23,1/1/2019 0:36,1,1.5,1,N,234,224,1,10,0.5,0.5,1.7,0,0.3,13,
2,1/1/2019 0:40,1/1/2019 0:47,1,0.81,1,N,79,148,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:49,1/1/2019 1:10,1,2.97,1,N,148,186,2,15,0.5,0.5,0,0,0.3,16.3,
2,12/31/2018 23:55,1/1/2019 0:14,1,10.29,1,N,141,182,2,29,0.5,0.5,0,0,0.3,30.3,
2,1/1/2019 0:35,1/1/2019 0:52,1,3.53,1,N,263,224,2,13.5,0.5,0.5,0,0,0.3,14.8,
2,1/1/2019 0:22,1/1/2019 0:33,2,0.77,1,N,158,68,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:35,1/1/2019 0:52,4,1.66,1,N,68,79,1,11.5,0.5,0.5,2.56,0,0.3,15.36,
2,1/1/2019 0:55,1/1/2019 1:30,1,15.13,1,N,79,184,2,-43.5,-0.5,-0.5,0,0,-0.3,-44.8,
2,1/1/2019 0:55,1/1/2019 1:30,1,15.13,1,N,79,250,2,43.5,0.5,0.5,0,0,0.3,44.8,
2,1/1/2019 0:05,1/1/2019 0:22,4,1.28,1,N,164,50,1,11,0.5,0.5,1.84,0,0.3,14.14,
2,1/1/2019 0:29,1/1/2019 0:56,4,5.33,1,N,50,90,1,21.5,0.5,0.5,5,0,0.3,27.8,
2,1/1/2019 0:59,1/1/2019 1:02,4,0.41,1,N,90,90,1,4,0.5,0.5,1.06,0,0.3,6.36,
1,1/1/2019 0:17,1/1/2019 0:21,3,0.6,1,N,142,163,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:23,1/1/2019 0:29,1,0.7,1,N,163,161,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,1/1/2019 0:33,1/1/2019 0:48,1,4.4,1,N,163,152,1,15,0.5,0.5,3.25,0,0.3,19.55,
1,1/1/2019 0:54,1/1/2019 0:56,2,0.5,1,N,166,151,2,4,0.5,0.5,0,0,0.3,5.3,
1,1/1/2019 0:57,1/1/2019 1:06,1,1.5,1,N,151,142,1,8,0.5,0.5,2.3,0,0.3,11.6,
2,1/1/2019 0:24,1/1/2019 0:59,1,3.62,1,N,68,163,1,21.5,0.5,0.5,2.28,0,0.3,25.08,
2,1/1/2019 0:11,1/1/2019 0:34,3,9.85,1,N,68,228,1,29,0.5,0.5,7.21,5.76,0.3,43.27,
2,1/1/2019 0:51,1/1/2019 1:17,3,5.41,1,N,231,225,1,21,0.5,0.5,4.46,0,0.3,26.76,
2,1/1/2019 0:43,1/1/2019 1:02,1,4.46,1,N,234,33,1,16.5,0.5,0.5,3.56,0,0.3,21.36,
2,1/1/2019 0:15,1/1/2019 0:22,4,1.08,1,N,79,137,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:48,1/1/2019 1:00,4,3.66,1,N,141,226,2,13,0.5,0.5,0,0,0.3,14.3,
1,1/1/2019 0:08,1/1/2019 0:17,4,0.6,1,N,141,43,2,7,0.5,0.5,0,0,0.3,8.3,
1,1/1/2019 0:21,1/1/2019 0:23,1,0.3,1,N,142,43,2,3,0.5,0.5,0,0,0.3,4.3,
1,1/1/2019 0:26,1/1/2019 0:53,3,1.8,1,N,163,234,1,16,0.5,0.5,3.45,0,0.3,20.75,
1,1/1/2019 0:55,1/1/2019 0:57,1,0.4,1,N,234,107,1,4,0.5,0.5,1.55,0,0.3,6.85,
1,1/1/2019 0:22,1/1/2019 0:27,1,0.6,1,N,79,137,1,4.5,0,0.5,1.06,0,0.3,6.36,
1,1/1/2019 0:47,1/1/2019 0:53,2,0.8,1,N,164,162,1,5.5,0,0.5,1.25,0,0.3,7.55,
1,1/1/2019 0:58,1/1/2019 1:09,2,0.7,1,N,161,170,1,8.5,0,0.5,1.85,0,0.3,11.15,
1,1/1/2019 0:40,1/1/2019 1:09,1,2.8,1,N,68,143,1,19,0.5,0.5,4.05,0,0.3,24.35,
1,1/1/2019 0:16,1/1/2019 0:23,2,0.9,1,N,249,249,1,6,0.5,0.5,1.45,0,0.3,8.75,
1,1/1/2019 0:28,1/1/2019 0:40,3,1.9,1,N,114,87,1,9.5,0.5,0.5,2,0,0.3,12.8,
1,1/1/2019 0:46,1/1/2019 0:57,2,2.5,1,N,231,186,2,10,0.5,0.5,0,0,0.3,11.3,
1,1/1/2019 0:59,1/1/2019 1:09,2,1.2,1,N,186,162,2,8,0.5,0.5,0,0,0.3,9.3,
1,1/1/2019 0:14,1/1/2019 0:32,1,4.2,1,N,234,262,1,16.5,0.5,0.5,4.45,0,0.3,22.25,
1,1/1/2019 0:34,1/1/2019 0:35,1,0.3,1,N,262,263,1,3.5,0.5,0.5,0.95,0,0.3,5.75,
1,1/1/2019 0:39,1/1/2019 0:41,1,0.3,1,N,263,236,1,3.5,0.5,0.5,0.01,0,0.3,4.81,
1,1/1/2019 0:43,1/1/2019 0:46,1,0.6,1,N,236,236,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,1/1/2019 0:55,1/1/2019 1:01,1,1.2,1,N,263,75,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:04,1/1/2019 0:14,5,1.83,1,N,148,158,1,9,0.5,0.5,3.09,0,0.3,13.39,
2,1/1/2019 0:36,1/1/2019 0:45,6,0.64,1,N,68,164,2,7,0.5,0.5,0,0,0.3,8.3,
2,1/1/2019 0:46,1/1/2019 1:03,5,1.7,1,N,164,68,1,11.5,0.5,0.5,3.84,0,0.3,16.64,
1,1/1/2019 0:43,1/1/2019 1:21,2,8.4,1,N,231,236,1,31,0.5,0.5,6.45,0,0.3,38.75,
2,1/1/2019 0:06,1/1/2019 0:28,5,8.64,1,N,158,229,1,25.5,0.5,0.5,5.36,0,0.3,32.16,
2,1/1/2019 0:53,1/1/2019 1:02,5,0.88,1,N,161,233,2,6.5,0.5,0.5,0,0,0.3,7.8,
